difficulty,num_nodes,granularity,trial_id,client_dequeue_first,client_dequeue_all,coord_discretized,coord_mpi_recv_first,coord_net_send_first,coord_mpi_recv_all,coord_net_send_all
hard,2,40,1,0.270620561,9.891101873,0.000444358,0.270184668,0.270245382,9.890596377,9.890647234
hard,2,40,2,0.270668815,9.898683691,0.000462903,0.270247469,0.270313316,9.898117235,9.898161415
hard,2,40,3,0.271810151,9.891160195,0.000436753,0.271331722,0.271392055,9.890675897,9.890726568
hard,2,40,4,0.270545026,9.889950817,0.000435082,0.270078834,0.270136135,9.889397227,9.889448146
hard,2,40,5,0.270753148,9.889931068,0.000428212,0.270255172,0.270310341,9.889419053,9.889470477
hard,2,40,6,0.270351334,9.890342409,0.000452625,0.269860440,0.269920838,9.889793801,9.889842177
hard,2,40,7,0.270834127,9.889440726,0.000479930,0.270343600,0.270401108,9.888886344,9.888940810
hard,2,40,8,0.270734112,9.891103049,0.000449023,0.270246392,0.270302505,9.890555630,9.890604481
hard,2,40,9,0.270774908,9.891459660,0.000459999,0.270317913,0.270376265,9.890910922,9.890962263
hard,2,40,10,0.270643298,9.889347297,0.000400955,0.270191572,0.270263029,9.888868409,9.888915480
hard,2,60,1,0.610029912,10.283946599,0.000235118,0.609555529,0.609635823,10.283436433,10.283491342
hard,2,60,2,0.612671677,10.281552118,0.000206472,0.612177782,0.612251831,10.280990529,10.281041974
hard,2,60,3,0.610015968,10.280548497,0.000176376,0.609558877,0.609625795,10.280057339,10.280109332
hard,2,60,4,0.610344788,10.281597200,0.000238570,0.609843102,0.609910553,10.281049099,10.281103252
hard,2,60,5,0.610249665,10.281138718,0.000234905,0.609777788,0.609846813,10.280600033,10.280652260
hard,2,60,6,0.610294694,10.283540521,0.000224839,0.609813778,0.609878449,10.282968249,10.283022345
hard,2,60,7,0.610220597,10.283615890,0.000222515,0.609716542,0.609797277,10.283041333,10.283093588
hard,2,60,8,0.610257503,10.288664767,0.000237911,0.609768280,0.609841394,10.288102525,10.288157563
hard,2,60,9,0.610360709,10.287990068,0.000239677,0.609899199,0.609976653,10.287447261,10.287501283
hard,2,60,10,0.610283139,10.283466065,0.000199545,0.609804424,0.609875636,10.282899060,10.282956548
hard,2,120,1,2.463301941,12.638362861,0.000112087,2.462414266,2.462510567,12.637484487,12.637579350
hard,2,120,2,2.464169876,12.639392566,0.000091486,2.463220846,2.463315107,12.638467382,12.638562990
hard,2,120,3,2.464814101,12.643010625,0.000089972,2.463915943,2.464006221,12.642096255,12.642192193
hard,2,120,4,2.472111120,12.639240531,0.000093397,2.471207313,2.471307826,12.638369350,12.638463537
hard,2,120,5,2.463285745,12.640967249,0.000120123,2.462392807,2.462484531,12.640091722,12.640178925
hard,2,120,6,2.463211217,12.639288936,0.000131108,2.462302552,2.462400355,12.638425096,12.638514794
hard,2,120,7,2.463229007,12.641009727,0.000100729,2.462322385,2.462412435,12.640146739,12.640253092
hard,2,120,8,2.463542821,12.638616027,0.000117625,2.462628287,2.462720655,12.637748377,12.637842241
hard,2,120,9,2.463577290,12.643154724,0.000107013,2.462645695,2.462747323,12.642282439,12.642359468
hard,2,120,10,2.465377390,12.639610088,0.000086645,2.464508169,2.464604448,12.638775595,12.638868741
hard,3,5,1,0.037177087,9.485027012,0.031871236,0.036709401,0.036744100,9.484742110,9.484779189
hard,3,5,2,0.037084887,9.522451744,0.031800449,0.036665554,0.036709665,9.522229950,9.522273574
hard,3,5,3,0.036651197,9.595182785,0.031567569,0.036241440,0.036286529,9.594980564,9.595026878
hard,3,5,4,0.036507087,9.673870480,0.031213442,0.036071839,0.036136384,9.673504952,9.673540086
hard,3,5,5,0.036823892,9.580253181,0.031606140,0.036334092,0.036391439,9.579968005,9.580005622
hard,3,5,6,0.036712950,9.456990534,0.031366625,0.036228545,0.036294457,9.456703058,9.456755324
hard,3,5,7,0.037202935,9.580792532,0.031994202,0.036730945,0.036792518,9.580527004,9.580555197
hard,3,5,8,0.037156962,9.479488141,0.031825158,0.036667939,0.036728724,9.479234549,9.479260349
hard,3,5,9,0.037080816,9.523079974,0.031749373,0.036627217,0.036668024,9.522869394,9.522900368
hard,3,5,10,0.036779690,9.661052488,0.031527834,0.036371444,0.036416078,9.660823792,9.660852111
hard,3,10,1,0.025978833,6.514308635,0.007814352,0.025496799,0.025539810,6.513755895,6.513791523
hard,3,10,2,0.025875633,6.517017196,0.007873166,0.025391102,0.025435236,6.516443796,6.516479559
hard,3,10,3,0.025843177,6.515656814,0.007888654,0.025424721,0.025464889,6.515088730,6.515121962
hard,3,10,4,0.027398086,6.521886803,0.009446707,0.026990652,0.027031072,6.521460935,6.521493958
hard,3,10,5,0.025315533,6.512808694,0.007079646,0.024842136,0.024887052,6.512314010,6.512353419
hard,3,10,6,0.025888642,6.514146308,0.007865473,0.025548101,0.025590969,6.513587314,6.513626303
hard,3,10,7,0.025641342,6.517308277,0.007299349,0.025219953,0.025275203,6.516813943,6.516850296
hard,3,10,8,0.026031630,6.516477150,0.007810158,0.025502747,0.025559638,6.516026633,6.516062986
hard,3,10,9,0.022348567,6.517935983,0.004351146,0.021855841,0.021954015,6.517417937,6.517452615
hard,3,10,10,0.026130009,6.515329474,0.007814603,0.025757229,0.025798942,6.514823650,6.514859117
hard,3,20,1,0.072247333,6.482006098,0.002080244,0.071746034,0.071801892,6.481544316,6.481591476
hard,3,20,2,0.073070040,6.482912632,0.001967276,0.072548566,0.072626086,6.482354546,6.482400355
hard,3,20,3,0.072231482,6.481342442,0.001950392,0.071808734,0.071863582,6.480867255,6.480917211
hard,3,20,4,0.072068453,6.480775180,0.001793917,0.071639592,0.071691241,6.480240745,6.480291048
hard,3,20,5,0.072167966,6.482509812,0.002073721,0.071744251,0.071796942,6.482039753,6.482090168
hard,3,20,6,0.072175223,6.482159787,0.002010897,0.071713177,0.071782056,6.481656978,6.481706353
hard,3,20,7,0.072214334,6.480757379,0.001990450,0.071742638,0.071800479,6.480193769,6.480243781
hard,3,20,8,0.072413758,6.480562386,0.001999512,0.071938207,0.071993848,6.480135057,6.480191865
hard,3,20,9,0.072284719,6.481670557,0.001988748,0.071811676,0.071867760,6.481209624,6.481255058
hard,3,20,10,0.072282205,6.479866986,0.001971365,0.071873830,0.071926391,6.479384932,6.479432895
hard,3,40,1,0.270813817,6.657530493,0.000428843,0.270336393,0.270399322,6.657006236,6.657056244
hard,3,40,2,0.270692991,6.658885451,0.000438648,0.270224901,0.270275705,6.658353453,6.658403194
hard,3,40,3,0.270588389,6.657444120,0.000446420,0.270153817,0.270224085,6.656936137,6.656984831
hard,3,40,4,0.270546335,6.655739988,0.000410545,0.270113748,0.270171616,6.655225203,6.655275334
hard,3,40,5,0.271068214,6.655753962,0.000419534,0.270633742,0.270687034,6.655242950,6.655290956
hard,3,40,6,0.270905977,6.657322847,0.000429133,0.270437401,0.270493091,6.656794766,6.656840773
hard,3,40,7,0.270705845,6.657525496,0.000440614,0.270271722,0.270326727,6.657083183,6.657133212
hard,3,40,8,0.270809364,6.658098526,0.000436645,0.270324375,0.270382834,6.657558713,6.657610043
hard,3,40,9,0.270675578,6.657962341,0.000448095,0.270197647,0.270256515,6.657424800,6.657474964
hard,3,40,10,0.270800746,6.658492436,0.000454874,0.270365951,0.270425379,6.657970980,6.658019971
hard,3,60,1,0.610050817,7.057131136,0.000224920,0.609567295,0.609643223,7.056581777,7.056635801
hard,3,60,2,0.610256031,7.055634117,0.000235316,0.609784655,0.609849369,7.055102506,7.055155921
hard,3,60,3,0.610155048,7.054923028,0.000139542,0.609598527,0.609663921,7.054311307,7.054362428
hard,3,60,4,0.610065341,7.057755623,0.000231011,0.609549142,0.609619883,7.057185707,7.057241259
hard,3,60,5,0.610329523,7.065344664,0.000208400,0.609889130,0.609954188,7.064851496,7.064899686
hard,3,60,6,0.610048333,7.055430071,0.000204753,0.609549212,0.609629758,7.054864280,7.054916149
hard,3,60,7,0.610867910,7.057111084,0.000202779,0.610393229,0.610472433,7.056601554,7.056652984
hard,3,60,8,0.609986908,7.054964707,0.000214332,0.609527542,0.609603858,7.054399488,7.054447751
hard,3,60,9,0.610581935,7.054936771,0.000207620,0.610071938,0.610150181,7.054387584,7.054435738
hard,3,60,10,0.610238282,7.056688680,0.000203709,0.609772363,0.609871631,7.056187119,7.056239161
hard,3,120,1,2.463668973,8.832374702,0.000089738,2.462845985,2.462960071,8.831650885,8.831725394
hard,3,120,2,2.463298946,8.831856552,0.000105598,2.462472102,2.462586625,8.831094241,8.831169703
hard,3,120,3,2.464035155,8.832980720,0.000079638,2.463131960,2.463227619,8.832141818,8.832229837
hard,3,120,4,2.463640324,8.832146338,0.000095063,2.462755789,2.462871643,8.831372476,8.831448069
hard,3,120,5,2.463373576,8.832307121,0.000119928,2.462474850,2.462566274,8.831518002,8.831587734
hard,3,120,6,2.463703123,8.831408331,0.000084901,2.462831116,2.462948605,8.830675932,8.830749529
hard,3,120,7,2.463822844,8.832021696,0.000107061,2.462995737,2.463090909,8.831281255,8.831357255
hard,3,120,8,2.463369961,8.832598340,0.000094623,2.462476989,2.462568367,8.831791511,8.831865089
hard,3,120,9,2.463922982,8.833212919,0.000103404,2.463052931,2.463154875,8.832446511,8.832520025
hard,3,120,10,2.463615823,8.831384441,0.000124101,2.462705475,2.462794131,8.830583102,8.830654952
hard,4,5,1,0.034124700,10.818908946,0.028764266,0.033652951,0.033698883,10.818641126,10.818676599
hard,4,5,2,0.026484955,10.652197567,0.021294189,0.026002532,0.026055660,10.651887753,10.651923774
hard,4,5,3,0.036791708,10.663838746,0.031562892,0.036287895,0.036353152,10.663554236,10.663585460
hard,4,5,4,0.036903884,11.059922271,0.031674184,0.036426159,0.036482227,11.059623170,11.059671492
hard,4,5,5,0.036928003,10.866926352,0.031573109,0.036476458,0.036518853,10.866705538,10.866733664
hard,4,5,6,0.036682210,10.953859167,0.031452918,0.036301955,0.036348186,10.953625284,10.953658172
hard,4,5,7,0.036250647,10.995720758,0.031045787,0.035784230,0.035827117,10.995369759,10.995419886
hard,4,5,8,0.034027359,10.661269896,0.028664182,0.033571253,0.033615764,10.660985333,10.661027041
hard,4,5,9,0.037854145,10.902903451,0.032321099,0.037406381,0.037448331,10.902667285,10.902694427
hard,4,5,10,0.036673435,10.800194413,0.031337845,0.036212291,0.036278681,10.758207941,10.758234858
hard,4,10,1,0.026590121,5.142161217,0.008419093,0.026121636,0.026165561,5.141609493,5.141646539
hard,4,10,2,0.025355413,5.136634242,0.007134323,0.024895153,0.024943641,5.136146171,5.136182128
hard,4,10,3,0.026024620,5.184287304,0.008001592,0.025559904,0.025604330,5.183849177,5.183886798
hard,4,10,4,0.025678675,5.098155750,0.007129223,0.025257693,0.025306038,5.097663052,5.097699135
hard,4,10,5,0.025881130,5.115132910,0.007897192,0.025461948,0.025513647,5.114626362,5.114660329
hard,4,10,6,0.026559853,5.165355651,0.008550419,0.026057853,0.026100675,5.164843276,5.164880896
hard,4,10,7,0.025243638,5.130010033,0.007129190,0.024829760,0.024875533,5.129537744,5.129575225
hard,4,10,8,0.026377465,5.134236053,0.007964214,0.025888184,0.025936674,5.133654849,5.133690258
hard,4,10,9,0.026014059,5.121635717,0.007798097,0.025541237,0.025583385,5.121081184,5.121116632
hard,4,10,10,0.026143911,5.109113438,0.007964944,0.025730574,0.025774360,5.108642655,5.108678667
hard,4,20,1,0.072342364,4.875129085,0.002008731,0.071902337,0.071956976,4.874619281,4.874666311
hard,4,20,2,0.072840673,4.876271163,0.001962593,0.072373155,0.072425058,4.875827458,4.875878778
hard,4,20,3,0.072482035,4.875164930,0.002342033,0.072021890,0.072076007,4.874607067,4.874654658
hard,4,20,4,0.072234253,4.874898586,0.002005599,0.071770768,0.071829515,4.874355818,4.874404078
hard,4,20,5,0.072245694,4.875869547,0.001930934,0.071843790,0.071896178,4.875351845,4.875402298
hard,4,20,6,0.072331325,4.875256549,0.001961660,0.071909028,0.071960675,4.874774398,4.874816327
hard,4,20,7,0.071930808,4.875079387,0.001773918,0.071518460,0.071575548,4.874580543,4.874625732
hard,4,20,8,0.070808588,4.876883411,0.001214390,0.070333894,0.070392596,4.876345861,4.876395112
hard,4,20,9,0.072044430,4.875205402,0.001974196,0.071634419,0.071687913,4.874698104,4.874745114
hard,4,20,10,0.072201581,4.875635770,0.001976507,0.071752003,0.071806992,4.875088658,4.875140568
hard,4,40,1,0.270759902,5.074374883,0.000421467,0.270241029,0.270319002,5.073815704,5.073866112
hard,4,40,2,0.270957819,5.072801045,0.000426225,0.270460494,0.270519809,5.072300835,5.072350297
hard,4,40,3,0.271662266,5.074177335,0.000384650,0.271213462,0.271266873,5.073668109,5.073717523
hard,4,40,4,0.271421254,5.072658566,0.000457283,0.270937958,0.270995812,5.072220061,5.072268920
hard,4,40,5,0.270837059,5.073266321,0.000399959,0.270400133,0.270471563,5.072715902,5.072765971
hard,4,40,6,0.270870322,5.073761640,0.000429301,0.270379455,0.270434463,5.073239158,5.073287036
hard,4,40,7,0.270665596,5.073492400,0.000464431,0.270236645,0.270299327,5.073002137,5.073052051
hard,4,40,8,0.270970143,5.074057587,0.000443031,0.270461476,0.270516902,5.073469971,5.073521028
hard,4,40,9,0.270654236,5.071062054,0.000431407,0.270180546,0.270241354,5.070506337,5.070556988
hard,4,40,10,0.271900750,5.074107776,0.000445078,0.271457608,0.271511537,5.073616050,5.073666385
hard,4,60,1,0.610684718,5.497103624,0.000193220,0.610254267,0.610328828,5.496605141,5.496656543
hard,4,60,2,0.611071813,5.497235621,0.000231923,0.610611558,0.610692149,5.496705906,5.496757446
hard,4,60,3,0.610231268,5.496695424,0.000208859,0.609720074,0.609795927,5.496126588,5.496178968
hard,4,60,4,0.610150872,5.499659681,0.000208569,0.609651782,0.609716154,5.499090348,5.499148901
hard,4,60,5,0.610281370,5.499037888,0.000151080,0.609781882,0.609857925,5.498459882,5.498510591
hard,4,60,6,0.610311921,5.496758670,0.000213092,0.609827775,0.609894745,5.496185798,5.496236640
hard,4,60,7,0.609755645,5.504353530,0.000181101,0.609212683,0.609284947,5.503811232,5.503865712
hard,4,60,8,0.610394848,5.497249364,0.000203676,0.609933260,0.610014911,5.496715153,5.496767295
hard,4,60,9,0.610310502,5.499623894,0.000210022,0.609793015,0.609897361,5.499022686,5.499080395
hard,4,60,10,0.610259793,5.497936603,0.000218813,0.609765493,0.609842962,5.497378038,5.497427409
hard,4,120,1,2.463715341,7.529719988,0.000081428,2.462817619,2.462912803,7.528928222,7.529002152
hard,4,120,2,2.463869351,7.529474365,0.000082261,2.462985708,2.463078984,7.528657861,7.528733314
hard,4,120,3,2.469140143,7.529339002,0.000092909,2.468239638,2.468336930,7.528538262,7.528609958
hard,4,120,4,2.465873005,7.529212223,0.000088019,2.465015834,2.465111362,7.528480397,7.528552914
hard,4,120,5,2.463533274,7.528581957,0.000098927,2.462657703,2.462752091,7.527802149,7.527880859
hard,4,120,6,2.463842448,7.528118995,0.000113143,2.462933264,2.463027741,7.527291672,7.527372807
hard,4,120,7,2.463540031,7.529432512,0.000106215,2.462675099,2.462777146,7.528601932,7.528684346
hard,4,120,8,2.463347527,7.528761409,0.000081867,2.462453840,2.462544579,7.527957294,7.528037162
hard,4,120,9,2.463523145,7.532809802,0.000098357,2.462635855,2.462727302,7.531996224,7.532074088
hard,4,120,10,2.469370053,7.531543372,0.000082521,2.468501938,2.468596035,7.530771040,7.530855835
hard,5,5,1,0.036992706,12.126964163,0.031657687,0.036525759,0.036579334,12.126680837,12.126720436
hard,5,5,2,0.039066109,11.999883874,0.033744139,0.038618497,0.038677799,11.999595874,11.999636553
hard,5,5,3,0.036321212,12.152056538,0.031182286,0.035905181,0.035950821,12.151780235,12.151820922
hard,5,5,4,0.043477907,11.917123401,0.038114027,0.043001822,0.043043064,11.916847087,11.916887477
hard,5,5,5,0.033673865,11.890551078,0.028401660,0.033271710,0.033319161,11.890285111,11.890314479
hard,5,5,6,0.036798153,11.996168174,0.031527310,0.036393230,0.036439483,11.995952200,11.995983085
hard,5,5,7,0.036123681,11.832919443,0.030967453,0.035717417,0.035761481,11.832656140,11.832691223
hard,5,5,8,0.036859717,11.879349982,0.031497260,0.036416642,0.036467199,11.879080445,11.879117907
hard,5,5,9,0.036178316,11.805640591,0.030970364,0.035732506,0.035780129,11.805360088,11.805401991
hard,5,5,10,0.036543747,11.869618367,0.031200759,0.036080605,0.036145085,11.869412327,11.869440293
hard,5,10,1,0.025150600,4.304724900,0.006973851,0.024697334,0.024742629,4.304241063,4.304277332
hard,5,10,2,0.025250285,4.279944709,0.006981101,0.024787888,0.024830066,4.279577022,4.279610434
hard,5,10,3,0.026349572,4.282020701,0.008296038,0.025868371,0.025914342,4.281641443,4.281676845
hard,5,10,4,0.025160122,4.268979134,0.007048023,0.024744742,0.024788184,4.268560941,4.268599063
hard,5,10,5,0.025777584,4.265279608,0.007782191,0.025379358,0.025424219,4.264964908,4.265001364
hard,5,10,6,0.026229906,4.284244310,0.007762014,0.025762033,0.025806098,4.283802270,4.283839779
hard,5,10,7,0.026087615,4.263379764,0.007848622,0.025633826,0.025680274,4.262973058,4.263008638
hard,5,10,8,0.026026260,4.289108097,0.007856283,0.025630785,0.025686240,4.288720352,4.288753803
hard,5,10,9,0.025774090,4.266450413,0.007827822,0.025318381,0.025359868,4.266029724,4.266065490
hard,5,10,10,0.022517576,4.256067633,0.004320783,0.021928980,0.022025683,4.255640908,4.255676743
hard,5,20,1,0.072116896,3.916046294,0.001906592,0.071709310,0.071765170,3.915535716,3.915585972
hard,5,20,2,0.072202370,3.917467924,0.001982041,0.071694682,0.071747920,3.916910979,3.916959249
hard,5,20,3,0.071264466,3.916988602,0.001132527,0.070744197,0.070810293,3.916457153,3.916505342
hard,5,20,4,0.071987068,3.916269361,0.001925845,0.071526494,0.071578658,3.915817098,3.915865483
hard,5,20,5,0.072210745,3.917616868,0.001980248,0.071739467,0.071795354,3.917079068,3.917127880
hard,5,20,6,0.072012745,3.917526869,0.001951449,0.071509048,0.071561598,3.916973649,3.917022052
hard,5,20,7,0.072396367,3.916477792,0.001957647,0.071961786,0.072014245,3.915936256,3.915983321
hard,5,20,8,0.072243156,3.916847851,0.001966817,0.071799549,0.071851159,3.916299097,3.916344978
hard,5,20,9,0.071952908,3.916929393,0.001927993,0.071484498,0.071543769,3.916366197,3.916424331
hard,5,20,10,0.072340344,3.916220043,0.001973547,0.071849207,0.071898746,3.915868312,3.915917921
hard,5,40,1,0.271125525,4.119993044,0.000432103,0.270753285,0.270812326,4.119421772,4.119472684
hard,5,40,2,0.270545323,4.122227009,0.000431718,0.270074308,0.270133697,4.121698793,4.121749907
hard,5,40,3,0.270419662,4.120423666,0.000427589,0.269935281,0.269989826,4.119864969,4.119911769
hard,5,40,4,0.270642907,4.120249702,0.000421437,0.270202803,0.270262016,4.119745079,4.119793817
hard,5,40,5,0.270810786,4.121355310,0.000427587,0.270314890,0.270374189,4.120789633,4.120839517
hard,5,40,6,0.270539832,4.119218431,0.000412430,0.270096640,0.270150716,4.118658857,4.118729505
hard,5,40,7,0.270594970,4.120744718,0.000415678,0.270159353,0.270225281,4.120220328,4.120274574
hard,5,40,8,0.270436577,4.121622706,0.000407650,0.269945445,0.269998975,4.121051073,4.121102111
hard,5,40,9,0.270463628,4.120127816,0.000459112,0.270021831,0.270078830,4.119631735,4.119681330
hard,5,40,10,0.270788574,4.122299662,0.000414389,0.270298529,0.270373223,4.121783438,4.121830179
hard,5,60,1,0.610324741,4.507997879,0.000223182,0.609858190,0.609928401,4.507422967,4.507474830
hard,5,60,2,0.610043121,4.507687325,0.000223558,0.609542972,0.609621752,4.507104656,4.507153224
hard,5,60,3,0.609971852,4.507724905,0.000199292,0.609499508,0.609581818,4.507247020,4.507295103
hard,5,60,4,0.610077110,4.506587224,0.000188317,0.609627276,0.609700926,4.506070925,4.506131832
hard,5,60,5,0.610271859,4.507674842,0.000198464,0.609784679,0.609861685,4.507130666,4.507181120
hard,5,60,6,0.610309463,4.507808260,0.000213319,0.609846580,0.609912213,4.507228483,4.507279939
hard,5,60,7,0.610338614,4.507965714,0.000216982,0.609844313,0.609910849,4.507453563,4.507512549
hard,5,60,8,0.610405646,4.507645269,0.000197840,0.609877774,0.609953440,4.507063560,4.507111352
hard,5,60,9,0.610683458,4.507126211,0.000232605,0.610209218,0.610287164,4.506580905,4.506630294
hard,5,60,10,0.610140863,4.507860666,0.000201512,0.609643465,0.609718455,4.507301346,4.507346681
hard,5,120,1,2.469701865,7.396910937,0.000095314,2.468822389,2.468915627,7.396124393,7.396199032
hard,5,120,2,2.463673863,7.396597782,0.000096474,2.462816159,2.462913436,7.395767888,7.395844687
hard,5,120,3,2.463455785,7.397408998,0.000083107,2.462551903,2.462639689,7.396614284,7.396686839
hard,5,120,4,2.471984833,7.395518202,0.000085853,2.471043033,2.471138499,7.394655794,7.394731789
hard,5,120,5,2.463037195,7.396974771,0.000079097,2.462197709,2.462291758,7.396235068,7.396307152
hard,5,120,6,2.466375421,7.396573511,0.000087910,2.465445166,2.465544286,7.395744833,7.395816584
hard,5,120,7,2.463541349,7.397013348,0.000089212,2.462634170,2.462727347,7.396202612,7.396281008
hard,5,120,8,2.463966283,7.397130289,0.000102727,2.463081948,2.463168862,7.396332661,7.396406443
hard,5,120,9,2.468025732,7.396671664,0.000101524,2.467141706,2.467238801,7.395879234,7.395952149
hard,5,120,10,2.463173697,7.399391932,0.000101062,2.462315422,2.462405750,7.398631868,7.398705896
hard,6,5,1,0.033655620,12.589198080,0.028246094,0.033161819,0.033229516,12.588911812,12.588946900
hard,6,5,2,0.036594812,12.712787466,0.031411526,0.036157653,0.036221003,12.712496442,12.712536550
hard,6,5,3,0.037049482,12.967285896,0.031774828,0.036643505,0.036708011,12.967016562,12.967056608
hard,6,5,4,0.037165375,13.059647866,0.031781442,0.036705305,0.036749007,13.059421554,13.059449511
hard,6,5,5,0.033684818,12.657934366,0.028373249,0.033221214,0.033265881,12.657655354,12.657697376
hard,6,5,6,0.036726828,12.684709730,0.031472648,0.036295997,0.036338870,12.684430197,12.684470235
hard,6,5,7,0.036658128,12.612285031,0.031354381,0.036256004,0.036300904,12.612004193,12.612039570
hard,6,5,8,0.043953277,12.760353552,0.038647842,0.043524218,0.043589479,12.760142382,12.760175288
hard,6,5,9,0.033249460,13.003719329,0.027883808,0.032815269,0.032860963,13.003519562,13.003551221
hard,6,5,10,0.037015744,12.626027599,0.031690596,0.036576176,0.036611794,12.625765285,12.625800217
hard,6,10,1,0.026058141,3.623411698,0.007827756,0.025651331,0.025696613,3.622901613,3.622940037
hard,6,10,2,0.025364371,3.619504750,0.006900169,0.024889991,0.024930760,3.618973144,3.619008455
hard,6,10,3,0.025816200,3.565963802,0.007767690,0.025353112,0.025398408,3.565470252,3.565507342
hard,6,10,4,0.025940139,3.581972069,0.007780862,0.025501283,0.025545236,3.581432566,3.581467414
hard,6,10,5,0.065624201,3.654213114,0.008591034,0.026255301,0.026322261,3.614790453,3.614825010
hard,6,10,6,0.025928492,3.575921543,0.007822138,0.025439357,0.025500682,3.575344867,3.575383397
hard,6,10,7,0.025672239,3.567343941,0.007762071,0.025257212,0.025303473,3.566798357,3.566832747
hard,6,10,8,0.026038842,3.565723555,0.007805864,0.025579346,0.025621579,3.565249806,3.565284643
hard,6,10,9,0.025926959,3.565909180,0.007727669,0.025458306,0.025503845,3.565358605,3.565394036
hard,6,10,10,0.026204153,3.567969529,0.007970611,0.025789253,0.025833404,3.567491785,3.567530204
hard,6,20,1,0.072296116,3.277978568,0.001940531,0.071823281,0.071878295,3.277467775,3.277517279
hard,6,20,2,0.072321051,3.277759450,0.002319766,0.071832183,0.071889592,3.277260611,3.277307018
hard,6,20,3,0.071822500,3.276005492,0.001964173,0.071362859,0.071417301,3.275461645,3.275527203
hard,6,20,4,0.072411160,3.280177414,0.001974503,0.071936050,0.071990213,3.279613185,3.279660850
hard,6,20,5,0.072226103,3.278234602,0.001971881,0.071797389,0.071853531,3.277802886,3.277851435
hard,6,20,6,0.072887102,3.280111120,0.001891775,0.072433770,0.072487453,3.279557206,3.279604638
hard,6,20,7,0.072121302,3.277781373,0.001972668,0.071652760,0.071705990,3.277259003,3.277309481
hard,6,20,8,0.072309717,3.276885812,0.001953282,0.071828287,0.071882276,3.276398144,3.276444983
hard,6,20,9,0.072148815,3.277521365,0.001911041,0.071774365,0.071828090,3.277034015,3.277083206
hard,6,20,10,0.072498167,3.277531800,0.002351414,0.072104306,0.072160905,3.276974218,3.277023719
hard,6,40,1,0.270601435,3.480130585,0.000422038,0.270128476,0.270184152,3.479592827,3.479641147
hard,6,40,2,0.270575345,3.481543406,0.000407458,0.270130530,0.270188455,3.481027431,3.481077388
hard,6,40,3,0.270444888,3.480787365,0.000428850,0.270005138,0.270059154,3.480294499,3.480342577
hard,6,40,4,0.270447849,3.480881161,0.000447781,0.270008193,0.270064880,3.480463739,3.480511380
hard,6,40,5,0.270747831,3.480748974,0.000441203,0.270246397,0.270302987,3.480342473,3.480392641
hard,6,40,6,0.270568822,3.480698849,0.000404741,0.270120470,0.270178516,3.480198286,3.480249001
hard,6,40,7,0.270825578,3.480483528,0.000395560,0.270350465,0.270403969,3.479923572,3.479972964
hard,6,40,8,0.270829942,3.481283851,0.000384055,0.270367828,0.270421167,3.480723285,3.480781006
hard,6,40,9,0.270618527,3.480917077,0.000457902,0.270131961,0.270186029,3.480348204,3.480398355
hard,6,40,10,0.270740253,3.479680469,0.000415562,0.270238911,0.270313145,3.479103244,3.479151857
hard,6,60,1,0.610195836,3.936800811,0.000217044,0.609704189,0.609780696,3.936276914,3.936325234
hard,6,60,2,0.610781118,3.938060852,0.000220110,0.610323924,0.610402020,3.937533732,3.937583731
hard,6,60,3,0.610546416,3.938742751,0.000227335,0.610047045,0.610125807,3.938190540,3.938240432
hard,6,60,4,0.610473589,3.939178481,0.000198251,0.609951451,0.610032062,3.938613286,3.938659586
hard,6,60,5,0.610291455,3.938397504,0.000232012,0.609832627,0.609906678,3.937924584,3.937978107
hard,6,60,6,0.611345247,3.945915594,0.000234873,0.610875804,0.610958247,3.945342997,3.945390036
hard,6,60,7,0.611207943,3.936780413,0.000246379,0.610716651,0.610787861,3.936253031,3.936300710
hard,6,60,8,0.610589747,3.938779946,0.000203747,0.610104436,0.610177049,3.938214206,3.938272547
hard,6,60,9,0.611305700,3.937533065,0.000229535,0.610782818,0.610855636,3.936969614,3.937023550
hard,6,60,10,0.610319786,3.937017464,0.000216877,0.609803477,0.609890362,3.936459363,3.936506078
hard,6,120,1,2.463648962,5.689919927,0.000089774,2.462791281,2.462888002,5.689156231,5.689225097
hard,6,120,2,2.463626698,5.690187215,0.000095020,2.462751627,2.462843433,5.689381036,5.689449671
hard,6,120,3,2.463503743,5.690139243,0.000101471,2.462586067,2.462682149,5.689320958,5.689404402
hard,6,120,4,2.463384107,5.689610356,0.000108747,2.462491103,2.462580718,5.688809714,5.688884348
hard,6,120,5,2.463336988,5.689437963,0.000101840,2.462459385,2.462553929,5.688628188,5.688696655
hard,6,120,6,2.463421774,5.689676792,0.000075219,2.462548764,2.462633322,5.688900346,5.688972883
hard,6,120,7,2.463723058,5.690000614,0.000109127,2.462804038,2.462903143,5.689218486,5.689286765
hard,6,120,8,2.463380638,5.689683372,0.000090797,2.462492671,2.462589048,5.688877030,5.688946966
hard,6,120,9,2.463549693,5.690072151,0.000102874,2.462662709,2.462758367,5.689270162,5.689345221
hard,6,120,10,2.463376517,5.689907797,0.000090403,2.462518570,2.462610457,5.689155381,5.689223587
