difficulty,num_nodes,granularity,trial_id,worker_id,compute_time,pixel_count,iterations
default,6,5,9,119,2.217382995,14425,373435629
default,6,5,9,120,2.225918360,14425,373771756
default,6,5,9,121,2.265981166,14425,382136058
default,6,5,9,122,2.292367663,14400,383481291
default,6,5,9,123,2.273694770,14375,382036264
default,6,5,9,124,2.204096506,14425,371185827
default,6,5,9,125,2.179222476,14500,367278525
default,6,5,9,126,2.261337602,14450,380166737
default,6,5,9,127,2.246398752,14400,378847879
default,6,5,9,128,2.255298180,14350,378571508
default,6,5,9,129,2.257123409,14325,380331557
default,6,5,9,130,2.261218517,14300,380646817
default,6,5,9,131,2.254259344,14350,380182097
default,6,5,9,132,2.239823407,14375,377019849
default,6,5,9,133,2.241097858,14375,377947404
default,6,5,9,134,2.253536938,14375,378852604
default,6,5,9,135,2.264228466,14300,381858344
default,6,5,9,136,2.284992843,14300,384958943
default,6,5,9,137,2.292332765,14325,386609710
default,6,5,9,138,2.298230863,14350,386765633
default,6,5,9,139,2.272672328,14275,383174675
default,6,5,9,140,2.314712723,14275,389178085
default,6,5,9,141,2.278912874,14325,383912092
default,6,5,9,142,2.281477136,14300,384074480
default,6,5,9,143,2.246520485,14275,378824871
default,6,5,10,1,2.119039835,14625,357255066
default,6,5,10,2,2.083578559,14675,349028744
default,6,5,10,3,2.071730329,14700,349170110
default,6,5,10,4,2.053207408,14625,346141979
default,6,5,10,5,2.077345912,14525,348969386
default,6,5,10,6,2.071687324,14600,349283226
default,6,5,10,7,2.080884741,14675,350810711
default,6,5,10,8,2.045311930,14725,342404783
default,6,5,10,9,2.032759736,14775,342674940
default,6,5,10,10,1.995893584,14600,326355367
default,6,5,10,11,1.970857194,14775,332208532
default,6,5,10,12,1.936063817,14750,324976469
default,6,5,10,13,1.903875416,14750,320936663
default,6,5,10,14,1.923327309,14775,317782116
default,6,5,10,15,1.970796572,14725,332187634
default,6,5,10,16,1.941462653,14675,325426750
default,6,5,10,17,1.944000704,14700,327702214
default,6,5,10,18,1.989750532,14675,334464247
default,6,5,10,19,1.974968549,14725,332949191
default,6,5,10,20,1.998811338,14650,335828691
default,6,5,10,21,1.967755188,14850,331743664
default,6,5,10,22,1.986337100,14750,333559741
default,6,5,10,23,1.970837048,14825,331303889
default,6,5,10,24,1.977497082,14700,332360683
default,6,5,10,25,2.000152772,14625,337286572
default,6,5,10,26,1.986032683,14700,333419525
default,6,5,10,27,1.997932644,14600,336827720
default,6,5,10,28,2.040394476,14625,342076087
default,6,5,10,29,2.074881428,14575,349567314
default,6,5,10,30,2.116716216,14525,354221923
default,6,5,10,31,2.089278241,14575,352324062
default,6,5,10,32,2.101477742,14625,353040158
default,6,5,10,33,2.149607288,14575,362484103
default,6,5,10,34,2.159103269,14525,363389721
default,6,5,10,35,2.153729256,14525,363124268
default,6,5,10,36,2.120831909,14475,356343609
default,6,5,10,37,2.076009294,14625,349602238
default,6,5,10,38,2.101095914,14550,352875401
default,6,5,10,39,2.057226617,14575,346883787
default,6,5,10,40,2.055035128,14600,345837419
default,6,5,10,41,2.085327547,14550,351383668
default,6,5,10,42,2.110811022,14500,355152682
default,6,5,10,43,2.181703788,14425,367890838
default,6,5,10,44,2.180503361,14475,366596366
default,6,5,10,45,2.177335836,14500,366991176
default,6,5,10,46,2.162342098,14525,363685349
default,6,5,10,47,2.170818066,14475,366067067
default,6,5,10,48,2.162948451,14550,364146828
default,6,5,10,49,2.153181436,14525,363099674
default,6,5,10,50,2.199713672,14450,368052977
default,6,5,10,51,2.202221611,14450,371387683
default,6,5,10,52,2.233680592,14425,374351945
default,6,5,10,53,2.236345071,14425,377030462
default,6,5,10,54,2.222704673,14450,374354417
default,6,5,10,55,2.217701638,14400,374017847
default,6,5,10,56,2.238377210,14375,376138834
default,6,5,10,57,2.265543106,14425,381993306
default,6,5,10,58,2.314105882,14350,387673881
default,6,5,10,59,2.319342382,14325,391127667
default,6,5,10,60,2.347716163,14300,395073178
default,6,5,10,61,2.335784420,14350,393842108
default,6,5,10,62,2.373808355,14325,398924923
default,6,5,10,63,2.369639159,14400,399541153
default,6,5,10,64,2.391810507,14350,401463124
default,6,5,10,65,2.395677034,14325,404018596
default,6,5,10,66,2.426520883,14300,408387542
default,6,5,10,67,2.472348772,14200,416933501
default,6,5,10,68,2.477864606,14175,417391984
default,6,5,10,69,2.491255159,14175,420130049
default,6,5,10,70,2.435670140,14275,410166783
default,6,5,10,71,2.335112005,14325,393784361
default,6,5,10,72,2.318841043,14350,389852923
default,6,5,10,73,2.292654502,14350,386498352
default,6,5,10,74,2.305112893,14300,387242986
default,6,5,10,75,2.257159951,14325,380630455
default,6,5,10,76,2.245409996,14325,377671415
default,6,5,10,77,2.225310208,14400,375283635
default,6,5,10,78,2.230884624,14400,372844664
default,6,5,10,79,2.258664379,14325,380810531
default,6,5,10,80,2.232380252,14325,375104254
default,6,5,10,81,2.165712072,14450,365189720
default,6,5,10,82,2.151181704,14400,361596365
default,6,5,10,83,2.059890397,14475,347377121
default,6,5,10,84,2.059219026,14525,347031369
default,6,5,10,85,2.067052151,14525,348519604
default,6,5,10,86,2.070062556,14500,347806852
default,6,5,10,87,2.057339757,14550,346932632
default,6,5,10,88,2.104784541,14475,354061520
default,6,5,10,89,2.105697210,14425,355108593
default,6,5,10,90,2.097436383,14450,353335050
default,6,5,10,91,2.070692652,14500,349120104
default,6,5,10,92,2.062930090,14500,347320028
default,6,5,10,93,2.069360182,14450,348830835
default,6,5,10,94,2.037532137,14600,341369938
default,6,5,10,95,2.054969323,14600,346283757
default,6,5,10,96,2.081667088,14500,349442924
default,6,5,10,97,2.117675209,14450,357093138
default,6,5,10,98,2.161232732,14475,362246762
default,6,5,10,99,2.186024401,14450,368386068
default,6,5,10,100,2.232232104,14425,373114805
default,6,5,10,101,2.209073246,14425,372528700
default,6,5,10,102,2.201222786,14475,370591461
default,6,5,10,103,2.195835490,14450,370281878
default,6,5,10,104,2.237460192,14475,374472243
default,6,5,10,105,2.266847798,14425,382279117
default,6,5,10,106,2.279529751,14450,383628627
default,6,5,10,107,2.285574792,14425,385412532
default,6,5,10,108,2.282638647,14425,383466820
default,6,5,10,109,2.273890552,14425,383474200
default,6,5,10,110,2.290966925,14425,384076623
default,6,5,10,111,2.277952355,14400,384078708
default,6,5,10,112,2.251430902,14425,379456414
default,6,5,10,113,2.235750398,14450,377014703
default,6,5,10,114,2.214091848,14500,373186025
default,6,5,10,115,2.244744481,14450,378556831
default,6,5,10,116,2.285001551,14400,383477027
default,6,5,10,117,2.320183023,14400,391196040
default,6,5,10,118,2.340623367,14300,394333601
default,6,5,10,119,2.338826707,14325,394415755
default,6,5,10,120,2.271629199,14350,381858660
default,6,5,10,121,2.199587335,14550,370899177
default,6,5,10,122,2.185306284,14475,366541664
default,6,5,10,123,2.170863205,14500,366098826
default,6,5,10,124,2.192723002,14500,368036499
default,6,5,10,125,2.235914619,14500,377083892
default,6,5,10,126,2.267517094,14475,381085783
default,6,5,10,127,2.259980635,14475,381072104
default,6,5,10,128,2.230619664,14450,374772135
default,6,5,10,129,2.181665977,14450,367915733
default,6,5,10,130,2.147431529,14575,361775737
default,6,5,10,131,2.136154789,14550,360245279
default,6,5,10,132,2.133360221,14600,358749552
default,6,5,10,133,2.154795235,14650,363396995
default,6,5,10,134,2.127700449,14600,357224057
default,6,5,10,135,2.135972356,14600,360223349
default,6,5,10,136,2.202836442,14525,370267645
default,6,5,10,137,2.185797942,14550,368629899
default,6,5,10,138,2.206945304,14500,371323884
default,6,5,10,139,2.225902614,14450,375386374
default,6,5,10,140,2.133592946,14500,359183552
default,6,5,10,141,2.117101318,14525,356922148
default,6,5,10,142,2.112320422,14525,355417949
default,6,5,10,143,2.066923723,14600,348538336
default,6,10,1,1,2.248858684,13200,379144001
default,6,10,1,2,2.126773756,14300,358428878
default,6,10,1,3,2.083228398,15700,351256543
default,6,10,1,4,2.139992359,14400,360818986
default,6,10,1,5,2.156004901,13900,363524464
default,6,10,1,6,2.097422227,14400,353630227
default,6,10,1,7,2.090645700,15600,352442982
default,6,10,1,8,2.187178986,12600,364872939
default,6,10,1,9,2.125641827,14500,358204326
default,6,10,1,10,2.148103907,13800,357840533
default,6,10,1,11,2.153710494,17200,363119106
default,6,10,1,12,2.174577707,13700,366405919
default,6,10,1,13,2.165009490,14400,365020938
default,6,10,1,14,2.242912726,13200,378187854
default,6,10,1,15,2.213221312,15500,373132977
default,6,10,1,16,2.188211623,18500,365413208
default,6,10,1,17,2.163840533,13900,364701304
default,6,10,1,18,2.184381064,13800,368164162
default,6,10,1,19,2.198782904,14300,370735140
default,6,10,1,20,2.193299102,13900,366455077
default,6,10,1,21,2.175505345,13800,366775895
default,6,10,1,22,2.160251043,15800,355915241
default,6,10,1,23,2.244168376,13000,378399923
default,6,10,1,24,2.242446708,13100,377297302
default,6,10,1,25,2.236477296,13100,377142968
default,6,10,1,26,2.247880263,13800,377927214
default,6,10,1,27,2.206077903,14100,372001411
default,6,10,1,28,2.206500733,13700,371206156
default,6,10,1,29,2.108620701,14700,355584336
default,6,10,1,30,2.173735208,12900,365446496
default,6,10,1,31,2.180849303,15700,367754729
default,6,10,1,32,2.188820082,14400,368911933
default,6,10,1,33,2.169863188,13600,365910365
default,6,10,1,34,2.138634709,13800,360355879
default,6,10,1,35,2.170637042,13400,366050434
default,6,10,1,36,2.160344758,13800,363507593
default,6,10,1,37,2.172612326,14700,366371712
default,6,10,1,38,2.126731014,14600,358268512
default,6,10,1,39,2.053757537,15900,346325217
default,6,10,1,40,2.119219319,14800,356791281
default,6,10,1,41,2.145420795,13300,361733530
default,6,10,1,42,2.136917323,14400,359373751
default,6,10,1,43,2.101907930,14800,354436988
default,6,10,1,44,2.100546663,13900,353608466
default,6,10,1,45,2.129949031,13500,359152911
default,6,10,1,46,2.095342701,14100,352561941
default,6,10,1,47,2.129850475,13900,359151642
default,6,10,1,48,2.122053721,14800,357215294
default,6,10,1,49,2.145384223,15500,361777382
default,6,10,1,50,2.124630593,13400,357201954
default,6,10,1,51,2.161026445,13600,364422820
default,6,10,1,52,2.056064400,15600,345279123
default,6,10,1,53,2.090996109,15500,352609763
default,6,10,1,54,2.128136500,14900,358448169
default,6,10,1,55,2.283207865,13500,385038898
default,6,10,1,56,2.236152359,15100,376254552
default,6,10,1,57,2.225887530,16300,375059811
default,6,10,1,58,2.229004860,16300,374911920
default,6,10,1,59,2.145021179,16300,361726958
default,6,10,1,60,2.096492868,15000,352876082
default,6,10,1,61,2.151688471,16200,362868595
default,6,10,1,62,2.224879976,14300,374759440
default,6,10,1,63,2.165594509,13800,365204494
default,6,10,1,64,2.162399341,14800,364446935
default,6,10,1,65,2.182548192,13900,368061114
default,6,10,1,66,2.158187690,14800,362509111
default,6,10,1,67,2.172935390,15200,366441246
default,6,10,1,68,2.177872773,14800,366118801
default,6,10,1,69,2.247409014,14400,378996872
default,6,10,1,70,2.187646706,14000,367602589
default,6,10,1,71,2.184801153,13300,368448177
default,6,10,1,72,2.242725497,13500,377299721
default,6,10,1,73,2.195480779,13100,370262552
default,6,10,1,74,2.135389433,14900,359463285
default,6,10,1,75,2.100511423,14900,354223869
default,6,10,1,76,2.261679003,13300,380647187
default,6,10,1,77,2.211875885,15200,373004160
default,6,10,1,78,2.219949411,13000,373573019
default,6,10,1,79,2.218714522,13800,374178231
default,6,10,1,80,2.175624159,14000,366523118
default,6,10,1,81,2.211781896,13800,372985119
default,6,10,1,82,2.205270991,13200,370865917
default,6,10,1,83,2.220361198,14100,374381659
default,6,10,1,84,2.193352258,14300,368787943
default,6,10,1,85,2.242230287,15700,378144149
default,6,10,1,86,2.161587160,15100,364300197
default,6,10,1,87,2.189497250,14400,369241186
default,6,10,1,88,2.206799418,14600,370779845
default,6,10,1,89,2.284647761,13600,385304277
default,6,10,1,90,2.297300447,13900,386943336
default,6,10,1,91,2.133067278,16500,359723224
default,6,10,1,92,2.188648281,14600,368208301
default,6,10,1,93,2.236060711,13600,376301208
default,6,10,1,94,2.190451001,15600,368995541
default,6,10,1,95,2.176965997,14300,367117640
default,6,10,1,96,2.204609825,13900,370800102
default,6,10,1,97,2.138173696,15700,360574990
default,6,10,1,98,2.162568111,14700,363394744
default,6,10,1,99,2.164602787,13800,365065403
default,6,10,1,100,2.255400044,14300,378756843
default,6,10,1,101,2.202078621,14300,371358477
default,6,10,1,102,2.232393124,13500,375655195
default,6,10,1,103,2.151858499,14900,362850158
default,6,10,1,104,2.127047155,13900,358267611
default,6,10,1,105,2.132335068,13800,359610905
default,6,10,1,106,2.145723979,14000,361261855
default,6,10,1,107,2.113211343,14500,356205547
default,6,10,1,108,2.177932984,13100,366371421
default,6,10,1,109,2.167372203,13700,365532570
default,6,10,1,110,2.160432016,14000,363981425
default,6,10,1,111,2.131320572,15900,359402871
default,6,10,1,112,2.166016829,13900,364457169
default,6,10,1,113,2.083098316,15400,351238976
default,6,10,1,114,2.122934469,14500,356941752
default,6,10,1,115,2.087505079,15600,352022133
default,6,10,1,116,2.067045461,15800,348233355
default,6,10,1,117,2.080868344,15100,350923955
default,6,10,1,118,2.107795325,15100,354887341
default,6,10,1,119,2.216846736,13800,373858467
default,6,10,1,120,2.265990830,13200,381670496
default,6,10,1,121,2.234738944,13400,376866891
default,6,10,1,122,2.248785568,14900,378235923
default,6,10,1,123,2.182309686,15300,368033321
default,6,10,1,124,2.202674586,15700,370775038
default,6,10,1,125,2.215959538,14200,373722524
default,6,10,1,126,2.151946952,14600,362046635
default,6,10,1,127,2.133677986,15100,359838451
default,6,10,1,128,2.116460031,15900,356226035
default,6,10,1,129,2.116465296,13900,356940503
default,6,10,1,130,2.117926979,13900,356481185
default,6,10,1,131,2.098546662,15200,352886878
default,6,10,1,132,2.057709234,15800,346776060
default,6,10,1,133,2.069157496,15200,348912367
default,6,10,1,134,2.039465288,16200,342940253
default,6,10,1,135,2.073815770,15600,349735153
default,6,10,1,136,2.058927993,15500,346293264
default,6,10,1,137,2.062378861,15600,347625367
default,6,10,1,138,1.986449276,16500,334319028
default,6,10,1,139,2.110094830,14800,355871293
default,6,10,1,140,2.199187857,14000,369402253
default,6,10,1,141,2.192763013,13600,369799371
default,6,10,1,142,2.200549185,15200,370287510
default,6,10,1,143,2.218225081,13400,374012743
default,6,10,2,1,2.126709441,14300,358553578
default,6,10,2,2,2.171233079,13600,366071098
default,6,10,2,3,2.135342370,13900,360042763
default,6,10,2,4,2.097333045,15200,349865007
default,6,10,2,5,2.152361985,13600,362911738
default,6,10,2,6,2.199661372,13900,370883293
default,6,10,2,7,2.211179586,13700,372824392
default,6,10,2,8,2.221217650,15400,374510023
default,6,10,2,9,2.234585412,14300,376730902
default,6,10,2,10,2.235040039,13900,376853682
default,6,10,2,11,2.209366215,14200,372522950
default,6,10,2,12,2.107056926,14800,354992170
default,6,10,2,13,2.135400115,14100,360045004
default,6,10,2,14,2.100027461,14600,354087529
default,6,10,2,15,2.098394206,15200,353778537
default,6,10,2,16,2.136793632,14700,360206972
default,6,10,2,17,2.131196044,14900,359331750
default,6,10,2,18,2.068018445,15600,348423465
default,6,10,2,19,2.100028508,16500,354088051
default,6,10,2,20,2.154259471,16000,360116781
default,6,10,2,21,2.151829057,14900,362818360
default,6,10,2,22,2.213627632,15100,367444290
default,6,10,2,23,2.182653448,14800,368019757
default,6,10,2,24,2.135916457,14400,359306212
default,6,10,2,25,2.123686048,14700,358120228
default,6,10,2,26,2.128704519,17400,358028651
default,6,10,2,27,2.107686277,15400,355165359
default,6,10,2,28,2.153178820,14400,362328453
default,6,10,2,29,2.141584711,14000,361149169
default,6,10,2,30,2.139227749,14700,360541019
default,6,10,2,31,2.173460385,13800,366518566
default,6,10,2,32,2.177383524,14500,366512770
default,6,10,2,33,2.166454474,14400,365340499
default,6,10,2,34,2.206488661,15400,371076163
default,6,10,2,35,2.176223525,14800,366978041
default,6,10,2,36,2.167900875,14000,364256493
default,6,10,2,37,2.118283533,15000,357197275
default,6,10,2,38,2.154798230,16100,362952084
default,6,10,2,39,2.196162881,15000,370343279
default,6,10,2,40,2.246855827,14300,378086315
default,6,10,2,41,2.263092038,14100,381649611
default,6,10,2,42,2.192217858,15900,369094905
default,6,10,2,43,2.253676736,13300,380044142
default,6,10,2,44,2.185456092,13900,367432510
default,6,10,2,45,2.115045183,14100,356654485
default,6,10,2,46,2.129157615,15400,358584294
default,6,10,2,47,2.227781315,12800,375541826
default,6,10,2,48,2.171628303,13700,365182998
default,6,10,2,49,2.253322786,12700,380000730
default,6,10,2,50,2.210626776,12800,371774987
default,6,10,2,51,2.163452854,14700,364830859
default,6,10,2,52,2.231145829,14600,375057952
default,6,10,2,53,2.207552214,14500,372289542
default,6,10,2,54,2.144753031,14300,360999192
default,6,10,2,55,2.109537509,15000,355761066
default,6,10,2,56,2.168346970,14100,364760746
default,6,10,2,57,2.110417502,15300,355914505
default,6,10,2,58,2.116289551,15000,356074802
default,6,10,2,59,2.172692884,14100,366417130
default,6,10,2,60,2.194886634,14200,369108211
default,6,10,2,61,2.178977025,14400,367441273
default,6,10,2,62,2.173521776,14700,366297070
default,6,10,2,63,2.183960316,14600,368234250
default,6,10,2,64,2.108732016,16900,354325978
default,6,10,2,65,2.162060983,15100,364610872
default,6,10,2,66,2.239676518,15100,376425713
default,6,10,2,67,2.296361478,13600,387245596
default,6,10,2,68,2.191549120,13700,368931037
default,6,10,2,69,2.169585997,13800,365649306
default,6,10,2,70,2.165913171,14800,364460221
default,6,10,2,71,2.156470780,14600,363670223
default,6,10,2,72,2.182242489,15300,367114087
default,6,10,2,73,2.132215764,16100,359577340
default,6,10,2,74,2.214310145,15900,372408848
default,6,10,2,75,2.209210243,14000,372558860
default,6,10,2,76,2.188132772,14200,368217947
default,6,10,2,77,2.207405452,14500,372259243
default,6,10,2,78,2.128480207,13900,358272835
default,6,10,2,79,2.179145576,14700,367479272
default,6,10,2,80,2.133824021,15100,359210935
default,6,10,2,81,2.176210043,14300,366989994
default,6,10,2,82,2.183455970,15300,366585359
default,6,10,2,83,2.212449580,14000,373121483
default,6,10,2,84,2.213702132,13800,372125522
default,6,10,2,85,2.136079898,14400,360222496
default,6,10,2,86,2.168837352,13600,365170615
default,6,10,2,87,2.153992919,14900,363222771
default,6,10,2,88,2.140798399,14400,360849212
default,6,10,2,89,2.109064403,15900,355668176
default,6,10,2,90,2.139068479,15000,360505520
default,6,10,2,91,2.181232055,13500,367851634
default,6,10,2,92,2.231016191,14100,375089625
default,6,10,2,93,2.156401261,14200,363651085
default,6,10,2,94,2.093809884,15900,351845518
default,6,10,2,95,2.161058263,15200,364448679
default,6,10,2,96,2.090424118,14700,351438259
default,6,10,2,97,2.093252491,14500,353015706
default,6,10,2,98,2.109350002,15600,354686222
default,6,10,2,99,2.188348676,14300,369065863
default,6,10,2,100,2.210165246,14700,371764733
default,6,10,2,101,2.252404167,13900,379889786
default,6,10,2,102,2.229555170,13900,374825477
default,6,10,2,103,2.193405311,15300,369878302
default,6,10,2,104,2.224381545,13800,374918278
default,6,10,2,105,2.118304103,14800,357240994
default,6,10,2,106,2.124783877,14500,357293346
default,6,10,2,107,2.162678224,13900,364713864
default,6,10,2,108,2.133048516,15600,359034109
default,6,10,2,109,2.182051030,13000,368010720
default,6,10,2,110,2.142197734,15600,360119107
default,6,10,2,111,2.096250133,14500,353497568
default,6,10,2,112,2.173688777,15300,365354206
default,6,10,2,113,2.190860780,12800,369495231
default,6,10,2,114,2.229996736,12700,375035170
default,6,10,2,115,2.155226433,13100,363383430
default,6,10,2,116,2.237474168,13500,376745971
default,6,10,2,117,2.124366879,14100,358256818
default,6,10,2,118,2.195257368,13300,369862730
default,6,10,2,119,2.189935008,13000,369345903
default,6,10,2,120,2.189977775,13700,368487731
default,6,10,2,121,2.142965399,14000,361418082
default,6,10,2,122,2.239506780,15900,375853391
default,6,10,2,123,2.217641792,13300,374008893
default,6,10,2,124,2.263834991,16500,380134602
default,6,10,2,125,2.250578052,13100,379583974
default,6,10,2,126,2.194501337,13400,369533204
default,6,10,2,127,2.174246942,14700,366694269
default,6,10,2,128,2.072393883,15900,348384962
default,6,10,2,129,2.057717527,16200,347052783
default,6,10,2,130,2.118793810,14700,356722631
default,6,10,2,131,2.058085079,15800,347027550
default,6,10,2,132,2.090016762,13900,351217467
default,6,10,2,133,2.066451647,15200,348296739
default,6,10,2,134,2.177744749,14700,366438300
default,6,10,2,135,2.134710900,13500,360039409
default,6,10,2,136,2.155591550,13400,362916467
default,6,10,2,137,2.092555681,13800,352935139
default,6,10,2,138,2.200233330,13600,369913599
default,6,10,2,139,2.102292567,14600,354554379
default,6,10,2,140,2.096695315,14000,353005522
default,6,10,2,141,2.123459175,13500,358121229
default,6,10,2,142,2.112286536,13800,355252406
default,6,10,2,143,2.122253677,14500,357949704
default,6,10,3,1,2.158832277,14600,363976526
default,6,10,3,2,2.156804464,14800,358896386
default,6,10,3,3,2.196154203,15000,370290273
default,6,10,3,4,2.162618638,15100,364564078
default,6,10,3,5,2.198822645,14700,370628409
default,6,10,3,6,2.221748594,15200,373559230
default,6,10,3,7,2.153526795,13800,363083000
default,6,10,3,8,2.212915048,15200,372245142
default,6,10,3,9,2.120619165,16300,357537196
default,6,10,3,10,2.119181907,15100,356762682
default,6,10,3,11,2.146955330,13600,361995279
default,6,10,3,12,2.210058497,13300,372494640
default,6,10,3,13,2.229890646,15700,375981348
default,6,10,3,14,2.216522181,13300,373703755
default,6,10,3,15,2.254752813,12600,380165974
default,6,10,3,16,2.271608980,13900,379578278
default,6,10,3,17,2.229973996,19400,375922616
default,6,10,3,18,2.153454644,14300,362180412
default,6,10,3,19,2.157132940,14500,363696901
default,6,10,3,20,2.123987335,14300,353937345
default,6,10,3,21,2.181189482,12700,367756974
default,6,10,3,22,2.095768581,15200,353364866
default,6,10,3,23,2.138575147,13800,360557182
default,6,10,3,24,2.158993888,12700,362903866
default,6,10,3,25,2.111771781,14100,356152072
default,6,10,3,26,2.142070311,14200,359910477
default,6,10,3,27,2.109460997,14900,355717206
default,6,10,3,28,2.163108148,13200,363974125
default,6,10,3,29,2.119960437,14700,357505926
default,6,10,3,30,2.174591408,14400,365926753
default,6,10,3,31,2.170001619,15000,365916952
default,6,10,3,32,2.183917831,14000,367577040
default,6,10,3,33,2.176229101,15700,366977674
default,6,10,3,34,2.138742275,14800,359932941
default,6,10,3,35,2.150491617,13500,362647080
default,6,10,3,36,2.108238239,15200,354852303
default,6,10,3,37,2.101114912,14500,354028539
default,6,10,3,38,2.160041191,13800,363864141
default,6,10,3,39,2.120501799,14000,357551740
default,6,10,3,40,2.168719829,14100,364892511
default,6,10,3,41,2.141567958,14400,361111079
default,6,10,3,42,2.145837906,14300,361557695
default,6,10,3,43,2.155909421,14500,363551119
default,6,10,3,44,2.207747003,13200,372065061
default,6,10,3,45,2.067576385,14300,348681188
default,6,10,3,46,2.105527546,13400,354504990
default,6,10,3,47,2.135109163,13700,360058072
default,6,10,3,48,2.063050722,14300,346106567
default,6,10,3,49,2.041017722,14700,344221012
default,6,10,3,50,2.080331323,16000,349916284
default,6,10,3,51,2.079349740,14000,350663201
default,6,10,3,52,2.149486394,13200,362034473
default,6,10,3,53,2.198321371,12700,370707246
default,6,10,3,54,2.160297122,14100,363079169
default,6,10,3,55,2.121218962,13700,357545371
default,6,10,3,56,2.173920106,14800,365545679
default,6,10,3,57,2.128886299,13800,359031106
default,6,10,3,58,2.110952573,14000,355479531
default,6,10,3,59,2.111914250,14000,356154837
default,6,10,3,60,2.160846683,13700,364119100
default,6,10,3,61,2.081401926,15800,351003746
default,6,10,3,62,2.136820357,15600,360107967
default,6,10,3,63,2.081648063,18000,351039247
default,6,10,3,64,2.114134001,18900,355473157
default,6,10,3,65,2.115209355,15500,356681517
default,6,10,3,66,2.081101974,15000,350179620
default,6,10,3,67,2.127313561,14300,358744702
default,6,10,3,68,2.093153095,15100,352161603
default,6,10,3,69,2.104099803,14200,354837084
default,6,10,3,70,2.082319809,17000,349808881
default,6,10,3,71,2.217483124,14500,373901360
default,6,10,3,72,2.221265442,14700,373426943
default,6,10,3,73,2.264388441,13000,381817182
default,6,10,3,74,2.220810754,14500,374192483
default,6,10,3,75,2.220691546,15500,374492592
default,6,10,3,76,2.180628322,14900,367189170
default,6,10,3,77,2.123738943,15100,357254807
default,6,10,3,78,2.110991763,17100,354563430
default,6,10,3,79,2.163441624,15100,364000855
default,6,10,3,80,2.135747922,16500,358780983
default,6,10,3,81,2.141517279,15700,361126506
default,6,10,3,82,2.204077394,13000,370868161
default,6,10,3,83,2.171198365,13900,366116141
default,6,10,3,84,2.130867353,15200,358286432
default,6,10,3,85,2.233911729,13300,376453319
default,6,10,3,86,2.150270481,15600,361159477
default,6,10,3,87,2.186043924,14500,368640106
default,6,10,3,88,2.159624114,14700,363246632
default,6,10,3,89,2.245624266,13400,378682570
default,6,10,3,90,2.130554298,16000,358287372
default,6,10,3,91,2.146928166,14100,362023632
default,6,10,3,92,2.212803029,14400,372439489
default,6,10,3,93,2.192623081,13500,369681605
default,6,10,3,94,2.210854943,13100,372070458
default,6,10,3,95,2.204606898,13600,371764458
default,6,10,3,96,2.163694837,13400,363814578
default,6,10,3,97,2.121754330,15700,357840416
default,6,10,3,98,2.134539065,14700,359614057
default,6,10,3,99,2.177522493,15000,367148506
default,6,10,3,100,2.158575974,16000,362971329
default,6,10,3,101,2.185684480,12900,368606979
default,6,10,3,102,2.154074135,14800,362669366
default,6,10,3,103,2.133296030,16800,359784920
default,6,10,3,104,2.180985688,15200,367457698
default,6,10,3,105,2.248493393,14600,379136738
default,6,10,3,106,2.236773815,14200,376791528
default,6,10,3,107,2.163853978,14900,364949383
default,6,10,3,108,2.222192649,13700,373567414
default,6,10,3,109,2.225852068,13500,375368822
default,6,10,3,110,2.208347726,15300,371633867
default,6,10,3,111,2.162847155,12700,364736849
default,6,10,3,112,2.213996450,13600,372404906
default,6,10,3,113,2.196328269,12600,370405589
default,6,10,3,114,2.168327005,14600,364721705
default,6,10,3,115,2.177863817,14200,367284334
default,6,10,3,116,2.249820689,13500,378845183
default,6,10,3,117,2.209222151,14800,372599891
default,6,10,3,118,2.196956718,14300,370166090
default,6,10,3,119,2.246295383,12800,378823281
default,6,10,3,120,2.243367314,13400,378105957
default,6,10,3,121,2.191142200,14000,369532169
default,6,10,3,122,2.196359329,13200,369821271
default,6,10,3,123,2.197656640,15400,370622177
default,6,10,3,124,2.215615096,15000,373136477
default,6,10,3,125,2.200124110,15800,371045773
default,6,10,3,126,2.182240651,13500,367712216
default,6,10,3,127,2.139597984,13800,360802177
default,6,10,3,128,2.169930454,14600,365192314
default,6,10,3,129,2.158316028,14500,363999586
default,6,10,3,130,2.147688604,13400,361288658
default,6,10,3,131,2.137728588,13900,360533015
default,6,10,3,132,2.186616181,13600,368473611
default,6,10,3,133,2.132299888,14200,359619611
default,6,10,3,134,2.123530817,16000,356699915
default,6,10,3,135,2.237288018,13900,375500379
default,6,10,3,136,2.276416905,13400,383596654
default,6,10,3,137,2.219518781,13400,374316518
default,6,10,3,138,2.189597377,15400,368017967
default,6,10,3,139,2.171278271,14400,364454671
default,6,10,3,140,2.125901200,17500,357475396
default,6,10,3,141,2.189531226,13800,369285611
default,6,10,3,142,2.112502373,14200,355756781
default,6,10,3,143,2.100142660,15200,354171343
default,6,10,4,1,2.086677712,15200,351844981
default,6,10,4,2,2.083773414,15600,351391304
default,6,10,4,3,2.148072765,14600,362201303
default,6,10,4,4,2.204890704,14000,371797628
default,6,10,4,5,2.239491972,13300,377635212
default,6,10,4,6,2.232070886,14600,376436117
default,6,10,4,7,2.187208200,14900,368809119
default,6,10,4,8,2.200611723,14200,370906584
default,6,10,4,9,2.109604392,15200,355736060
